method,ct_icp,ct_icp,ct_icp,ct_icp,ct_icp,ct_icp,ct_icp,gps_imu,gps_imu,gps_imu,gps_imu,gps_imu,gps_imu,gps_imu,icp_rtabmap,icp_rtabmap,icp_rtabmap,icp_rtabmap,icp_rtabmap,icp_rtabmap,icp_rtabmap,ORB,ORB,ORB,ORB,ORB,ORB,ORB,rtk_xsens,rtk_xsens,rtk_xsens,rtk_xsens,rtk_xsens,rtk_xsens,rtk_xsens,viso2,viso2,viso2,viso2,viso2,viso2,viso2,VO_rtabmap,VO_rtabmap,VO_rtabmap,VO_rtabmap,VO_rtabmap,VO_rtabmap,VO_rtabmap
value,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw,stamp,tx,ty,tz,roll,pitch,yaw
0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0,1.680780631128465e+18,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6807806312795003e+18,0.0940901525609332,0.0361034641415134,-0.0035848856897489,-0.4126229951103087,0.3889774531329149,0.9123920061966442,1.6807806312795003e+18,0.0820693226242106,0.0535108072905696,-0.0197896063053262,0.0805263741506153,0.0846949729843531,0.6880001698697569,1.6807806312795003e+18,0.0771170442895992,0.0371880074437083,0.013004148713445,-0.5229468037358634,0.2303006358126144,0.9263547644722973,1.6807806312795003e+18,0.0258062009748698,-0.0077133565266223,-0.0006809133028191,-0.3803738798643945,0.0559780565058577,0.8631289029991892,1.6807806312795003e+18,0.0843685460276901,0.0372100910171866,-0.0012170571717433,-0.5190372403942652,0.184621631087941,0.8956994701132909,1.6807806312795003e+18,0.4903189346659928,0.0524799521081149,0.176143494900316,-0.3463378974007743,0.0668791638835971,0.8637547208811974,1.6807806312795003e+18,-0.1394785899238932,0.013124998043974,-0.013129375918611,-0.3721375775801321,0.0520446664974343,0.8603835090611305
2,1.6807806315995438e+18,0.155413052502056,0.0734112021308259,0.0023338215201781,0.0731546806616966,0.590970391210676,2.2585176262332984,1.6807806315995438e+18,0.1490505500639809,0.133822538910211,-0.0101990743085371,0.1865731064600997,-0.1037784527414591,2.115202831349069,1.6807806315995438e+18,0.1641063013598409,0.0645715106643134,-0.1458094059457753,-0.2048620645344524,0.7155886648839292,2.228128608142665,1.6807806315995438e+18,1.4480859747972945,0.3296043856880288,0.0366530883090838,-0.7680781125877919,0.7102877243039992,2.0354545416910064,1.6807806315995438e+18,0.0995408885646611,0.0439724456518888,0.0093166228471091,-0.4917912868114086,0.7163150352590719,2.1629296525129265,1.6807806315995438e+18,-0.8809508690610528,0.0218462878838181,-0.0968731325119733,-0.5317378374355749,0.3164411321907138,1.0434186654441504,1.6807806315995438e+18,0.1562435732937075,-0.1224408586613314,0.0621733564327708,-0.9253644221901448,0.7192489318972262,2.070745645438281
3,1.68078063180155e+18,0.1083658731038204,0.0284066748320785,-0.0294878944144949,0.6371275732864065,0.0144707778488215,1.6359867909604615,1.68078063180155e+18,0.1052990614877895,0.0750203573039538,0.0224547800927772,-0.0646922531785619,-0.1904388457510558,1.100953002997281,1.68078063180155e+18,0.1109335938197504,0.0369509346170158,-0.0273932780997311,0.6790165268625973,0.0597964788876874,1.63517085830272,1.68078063180155e+18,0.4876851674262923,0.1075904141355579,0.0826175442074204,0.3430404928109139,0.3120480620152693,1.5011269288938287,1.68078063180155e+18,0.0936098739039152,0.0365195181220769,0.0008346086833626,0.6168067271243663,0.1414039489344602,1.5900657766570057,1.68078063180155e+18,0.0,-4.656612873077393e-10,0.0,7.932912780820011e-16,0.0,-2.8565476188786463e-15,1.68078063180155e+18,-0.0458714744110864,0.0169894290822973,-0.029711042736042,0.3699318582530721,0.3009460791056943,1.5104301101701008
4,1.680780631973376e+18,0.069952179670905,0.009202902419819,0.0476000363077024,0.2948826407112568,-0.1969461127220875,1.41013180547607,1.680780631973376e+18,0.0786368108856212,0.0916662287336773,0.0001046245523328,-0.1735581441262915,-0.0362422207194372,1.675899428658414,1.680780631973376e+18,0.0884260918033557,0.0414848911784719,0.0445335198499859,0.4415946229419165,-0.0689907002721991,1.4989988250393034,1.680780631973376e+18,-0.1384331298218484,0.0185493491221393,-0.083410713225593,0.5658840259248474,-0.0110823875528299,1.4163488385438625,1.680780631973376e+18,0.0971890580840408,0.0477283699437975,-0.0090439127961872,0.518193966733629,-0.0739784073140967,1.5099430311563349,1.680780631973376e+18,0.3081389812286943,0.036900162231177,0.1081552160903811,0.476240368162359,-0.0281415849907089,1.057835782342279,1.680780631973376e+18,0.4311428085867845,0.047963173352727,0.072233895090914,0.599908783829806,0.0022500981198611,1.4216650877535306
5,1.680780632129388e+18,-0.118741919169756,-0.0569931279164315,-0.00112578703812,-0.2259849586491993,0.0096724731416172,0.6428882242493484,1.680780632129388e+18,0.0653989609316667,0.0724623037567919,-0.01029784401541,-0.1557749697715145,0.167776252154171,1.630219763964876,1.680780632129388e+18,0.0786384833932319,0.0438762912663044,0.0600934325390765,-0.1113401829812362,-0.0102027334082861,1.4874247813301484,1.680780632129388e+18,0.4351277725273803,0.0152458838228426,0.0277336523030076,0.3334991240542884,-0.0686845545638252,1.4023654948842068,1.680780632129388e+18,0.0908312832470983,0.0415144143626093,0.000388274936995,0.0164944510325451,-0.0521066207536062,1.4408966615313392,1.680780632129388e+18,0.4406953828874975,0.183925349265337,0.15957847610116,0.4067346694494519,-0.0579427596667466,1.396771876560229,1.680780632129388e+18,-0.0158899913571382,-0.0446371102425313,0.0210704003814994,0.2752475383328474,-0.0616065536574459,1.4042667304624663
6,1.680780632286363e+18,0.0043424920203196,0.0704032188094672,0.0415821144570482,-0.4002885571671181,-0.0593020703885092,1.551754518024407,1.680780632286363e+18,0.0654308352592325,0.064071533870738,-0.0096106184550786,-0.0670347118096921,0.1486724968545292,1.5056616167632042,1.680780632286363e+18,0.0737082077206686,0.047892608327162,0.0114483668298167,-0.4553944697740358,-0.0557491312223392,1.552838464608287,1.680780632286363e+18,0.1861627774775911,0.1080616526305391,0.0128980801731417,-0.214619466928346,-0.022780209392656,1.4997936762475546,1.680780632286363e+18,0.0962066177744418,0.0290073622018098,0.0001997505387407,-0.4233667768972045,-0.0558245173047871,1.5596152528017304,1.680780632286363e+18,0.4969663971569389,0.005748267751187,-0.0748773030936718,-0.0823626557603985,-0.041166913511361,1.527501453791873,1.680780632286363e+18,-0.0643244764261652,0.0252527423896857,-0.103331519534513,-0.1579507408170616,-0.0416641569270281,1.5164138621303025
7,1.680780632596501e+18,0.0669839615336027,0.121036387759732,-0.0433430858733094,-0.3935386315756456,-0.4490684568927248,2.9803885303873203,1.680780632596501e+18,0.1541308410344672,0.1143298492292608,-0.0132529607277311,-0.0882443854105806,0.0984038134165696,2.51788888447386,1.680780632596501e+18,0.1142094801279675,0.0843116889187118,-0.0911833320879163,-0.6547528375431352,-0.4606952302211651,2.952482368966145,1.680780632596501e+18,0.5865277696025686,0.0912510830045434,-0.0057936969995919,-0.9698694208137651,-0.2700543181672387,3.034647277788062,1.680780632596501e+18,0.0928669546265155,0.0368636939674615,-0.0095245023112511,-0.8672923467767053,-0.5045044149386926,2.987875497609468,1.680780632596501e+18,-2.648866294883192,-4.39427343569696,5.488734335638583,-2.5461523362590266,0.348387425726671,1.8572756340177656,1.680780632596501e+18,-0.0134922249600606,0.0345951680526699,-0.0325069463178495,-0.9850553161783162,-0.2699388561557342,3.0498918620078714
8,1.6807806328763668e+18,0.1321527817743684,0.061227363681894,0.0095733956611366,0.5289334652608353,-0.404003339061011,2.651072616885992,1.6807806328763668e+18,0.119578727368081,0.096918095543554,-0.0079924221100893,0.0580128569874235,-0.2502249207940069,2.6802503599023746,1.6807806328763668e+18,0.1209737660255176,0.0702186300928442,-0.0038761075638696,0.5621097516624938,-0.4521394714597855,2.634033217613945,1.6807806328763668e+18,0.4353929111840102,0.006831493623217,0.006265614453512,0.0536328581482596,-0.5807437428539401,2.606467358315086,1.6807806328763668e+18,0.1787305759498849,0.095176788046956,0.0013372719404287,0.4735001919106666,-0.5125654028383654,2.601552750147158,1.6807806328763668e+18,-11.814700080314651,-2.2535732914693654,0.1804431639611721,0.7784081179960145,-0.4499583830918923,2.365014471531965,1.6807806328763668e+18,0.0373617464225297,-0.016686970813339,-0.0012431873258442,0.0756674951973717,-0.5820275639328932,2.61672797311818
